strain,ens_gene,log_bleach,log_settle
BRC20067,WBGene00000171,2.55067121705513,4.03407125536252
BRC20067,WBGene00000172,8.55947098531213,8.71890344921709
BRC20067,WBGene00000174,4.29307914276588,3.91002976548482
BRC20067,WBGene00000175,12.8405667065259,12.4215740933698
BRC20067,WBGene00000176,9.9054799436088,9.94825095924199
BRC20067,WBGene00000177,7.54579352903407,7.0843593124601
BRC20067,WBGene00000178,10.9571230269253,10.596445421735
BRC20067,WBGene00000179,10.2572874871781,10.1862283879467
BRC20067,WBGene00000180,9.00130849327319,8.9201036285207
BRC20067,WBGene00000181,12.4060367735516,12.1364868247199
BRC20067,WBGene00000182,13.3469339635706,13.4474368972848
BRC20067,WBGene00000183,13.0732700116708,13.1825373462701
BRC20067,WBGene00000184,10.4738194762146,10.5771101867626
BRC20067,WBGene00000186,10.7986751099111,10.6444486740818
BRC20067,WBGene00000187,10.1626553230605,10.3413267172034
BRC20067,WBGene00000188,7.91108623671731,7.76711392641298
BRC20067,WBGene00000189,9.13967997235501,9.20764340133877
BRC20067,WBGene00000190,4.48910435171821,5.12813676986819
BRC20067,WBGene00000192,11.9491158982259,12.0118375231372
BRC20067,WBGene00000193,2.56244738793194,2.55824299901974
BRC20067,WBGene00000195,9.26412187763516,8.96441213396162
BRC20067,WBGene00000196,9.55686798334988,9.7006067761764
BRC20067,WBGene00000197,12.5955611332255,12.8225692772108
BRC20067,WBGene00000198,12.5284799454081,12.4625733015336
BRC20067,WBGene00000199,11.3386436458258,11.3110983479802
BRC20067,WBGene00000200,11.7767202067318,11.8638947164787
BRC20067,WBGene00000201,11.6365973849958,11.5085049282493
BRC20067,WBGene00000202,11.2903310245033,11.5015868572999
BRC20067,WBGene00000203,10.6013373380159,10.6998123125905
BRC20067,WBGene00000204,10.3498734172154,10.4190126385439
BRC20067,WBGene00000205,10.5569122948515,10.5818648433794
BRC20067,WBGene00000206,12.433627873512,12.7857204061189
BRC20067,WBGene00000207,13.7291110309852,13.32492317568
BRC20067,WBGene00000208,10.8628270859207,10.7893466018332
BRC20067,WBGene00000209,12.1511872130145,12.2586136732344
BRC20067,WBGene00000210,12.226591747937,11.8127358301183
BRC20067,WBGene00000211,8.72028441256351,8.35295711986149
BRC20067,WBGene00000212,10.3935762191887,10.0999647552776
BRC20067,WBGene00000213,7.05592402931413,5.23747923127906
BRC20067,WBGene00000214,16.4655901609509,15.6432043256386
BRC20067,WBGene00000215,14.4697673396283,13.7385028737242
BRC20067,WBGene00000216,15.0981775329248,14.570501150063
BRC20067,WBGene00000217,13.978983850925,13.6169604110304
BRC20067,WBGene00000218,14.7381300330123,13.9156499322599
BRC20067,WBGene00000219,15.6045417164152,14.9093042217479
BRC20067,WBGene00000220,6.90445421183434,7.61971082968581
BRC20067,WBGene00000221,11.4405865916496,10.8651452615481
BRC20067,WBGene00000222,9.09666909709995,9.05371399179344
BRC20067,WBGene00000223,12.7101395695038,12.6179302586449
BRC20067,WBGene00000224,10.3688228588109,10.0904740767161
BRC20067,WBGene00000225,9.70786624663803,9.49820403106192
BRC20067,WBGene00000226,11.7522268129537,11.796246095705
BRC20067,WBGene00000227,11.3251207311672,11.0958065152799
BRC20067,WBGene00000228,12.3783583715374,12.4790318901907
BRC20067,WBGene00000229,16.0656823829967,15.8173049303377
BRC20067,WBGene00000230,13.9536035864796,13.6362992180926
BRC20067,WBGene00000231,13.0277775731919,12.8998299770285
BRC20067,WBGene00000232,6.91518161500069,7.55043145699995
BRC20067,WBGene00000233,8.75788452721286,8.79373918126344
BRC20067,WBGene00000235,11.4766490406566,11.6269748746046
BRC20067,WBGene00000236,10.5505205860257,10.7290966253952
BRC20067,WBGene00000237,9.87100363985443,9.54353231382177
BRC20067,WBGene00000238,8.60002572987826,8.40061285651177
BRC20067,WBGene00000239,9.56065942704039,9.14644231714906
BRC20067,WBGene00000240,12.1255632731156,11.4704373305995
BRC20067,WBGene00000241,3.93583344944154,4.48699231112513
BRC20067,WBGene00000242,3.20915984742155,3.61498392569692
BRC20067,WBGene00000244,4.97776147674946,5.0878545781785
BRC20067,WBGene00000245,10.4739178240165,10.0803998974265
BRC20067,WBGene00000246,7.03922777760248,6.9591591300089
BRC20067,WBGene00000247,10.2729097538578,10.1674385138262
BRC20067,WBGene00000248,8.57488376241027,8.5174941579699
BRC20067,WBGene00000249,10.4557171843977,10.5193168880757
BRC20067,WBGene00000250,10.2121899362975,10.2093608374723
BRC20067,WBGene00000251,9.38205470715107,10.9459827090696
BRC20067,WBGene00000252,9.45851608664532,11.1467203713015
BRC20067,WBGene00000253,10.1899668188985,10.2051088440917
BRC20067,WBGene00000254,12.9095372131958,13.134926573364
BRC20067,WBGene00000255,5.02401337145219,6.09928422257959
BRC20067,WBGene00000256,12.2099964131165,13.2833406495726
BRC20067,WBGene00000257,11.8947066923665,11.8793200514282
BRC20067,WBGene00000259,10.0982416872623,10.2160307047096
BRC20067,WBGene00000262,7.83947154092479,7.9147400270981
BRC20067,WBGene00000263,13.0739361906607,12.8368682216402
BRC20067,WBGene00000264,10.2268675036081,10.1019303023792
BRC20067,WBGene00000265,10.4126002522942,10.5857749473514
BRC20067,WBGene00000266,9.25751363111412,9.9845506357916
BRC20067,WBGene00000267,7.13277761442081,7.07468600887527
BRC20067,WBGene00000268,11.2383286651029,11.4024089211645
BRC20067,WBGene00000269,9.45084524485487,9.4002955889409
BRC20067,WBGene00000270,8.97977606078117,9.23117951546978
BRC20067,WBGene00000271,11.3454986365911,11.2663189641243
BRC20067,WBGene00000272,2.70840946394804,3.71131967183475
BRC20067,WBGene00000273,13.7452449008502,13.1536817144714
BRC20067,WBGene00000274,11.5517482542831,11.5421820983736
BRC20067,WBGene00000275,12.5206895895416,12.6806377288731
BRC20067,WBGene00000276,11.2859927436003,11.3551940408991
BRC20067,WBGene00000277,11.9283440466717,11.3913842909155
BRC20067,WBGene00000279,6.60561366382499,6.72839463262215
BRC20067,WBGene00000280,5.43840206786116,5.49064686465083
BRC20067,WBGene00000281,11.1039949135342,10.654365527581
BRC20067,WBGene00000282,12.197584318922,11.7907540275973
BRC20067,WBGene00000283,9.63064106993621,9.53926719572298
BRC20067,WBGene00000284,6.85460907870062,6.76015880138668
BRC20067,WBGene00000285,7.64778611755704,7.63646685017585
BRC20067,WBGene00000286,7.983597918285,7.76615681638235
BRC20067,WBGene00000287,6.21959900025199,6.63831163347576
BRC20067,WBGene00000288,7.35709485459192,7.13902741767058
BRC20067,WBGene00000289,11.3674688042756,11.3183696206433
BRC20067,WBGene00000292,11.6909698061704,11.8019443417557
BRC20067,WBGene00000293,12.0134016790613,12.0722817959885
BRC20067,WBGene00000294,11.5929090248232,11.6156344475091
BRC20067,WBGene00000295,5.21434464733946,5.28587380780114
BRC20067,WBGene00000296,5.18981982008348,5.07826055946151
BRC20067,WBGene00000298,11.4028115241369,11.4355212394577
BRC20067,WBGene00000301,11.9529402189866,11.6017653648522
BRC20067,WBGene00000302,6.13061362557384,6.3027827656116
BRC20067,WBGene00000366,13.1210534876392,12.911304511694
BRC20067,WBGene00000367,9.75266629869772,9.5982565015558
BRC20067,WBGene00000368,8.65109404684137,8.69177298274708
BRC20067,WBGene00000369,11.9962744827282,11.7728129980094
BRC20067,WBGene00000370,12.0118560295796,11.943772340489
BRC20067,WBGene00000371,13.0641186213119,12.9500615616548
BRC20067,WBGene00000372,6.16287960102637,1.34097455440885
BRC20067,WBGene00000373,8.19048698154873,8.00689587752746
BRC20067,WBGene00000375,10.0568165174596,10.1034975002758
BRC20067,WBGene00000376,13.2992904735492,13.3297562281666
BRC20067,WBGene00000377,12.997372040763,13.1823906478627
BRC20067,WBGene00000378,12.7505192743666,12.9619961962038
BRC20067,WBGene00000379,12.8119235550267,13.100452506507
BRC20067,WBGene00000380,13.2313965654516,13.5920859151011
BRC20067,WBGene00000381,12.8367790710347,13.0776498409422
BRC20067,WBGene00000382,11.0833604795227,11.1826160520036
BRC20067,WBGene00000383,11.8227884983191,11.5935716377572
BRC20067,WBGene00000386,12.6341009382955,12.5290729501143
BRC20067,WBGene00000387,10.580426571257,10.3665874613415
BRC20067,WBGene00000388,9.8196120485251,10.0115491741693
BRC20067,WBGene00000389,5.36180323212766,6.01433983487003
BRC20067,WBGene00000390,12.4729308211852,12.5244584401301
BRC20067,WBGene00000391,8.31797527489962,8.09943044607588
BRC20067,WBGene00000392,7.6349275086069,7.43720501726165
BRC20067,WBGene00000393,9.41413941936493,9.42926646716116
BRC20067,WBGene00000395,7.98492761359203,8.24194477963495
BRC20067,WBGene00000396,11.4863365364852,11.2282589047602
BRC20067,WBGene00000397,6.35027298052464,8.04999064186843
BRC20067,WBGene00000399,5.82776769072701,7.59090573800492
BRC20067,WBGene00000401,6.11199631596455,6.82958032739991
BRC20067,WBGene00000402,6.64007954169398,8.36416368646725
BRC20067,WBGene00000403,10.733050712568,10.4803348182978
BRC20067,WBGene00000405,12.4228250086813,12.5671995137514
BRC20067,WBGene00000406,8.00009073933302,8.0386174111058
BRC20067,WBGene00000407,10.5463923008781,10.4433226525158
BRC20067,WBGene00000408,10.6922390879277,10.7740369989751
BRC20067,WBGene00000409,10.7929441446791,10.8550920759842
BRC20067,WBGene00000410,10.4500614939651,10.3482344917619
BRC20067,WBGene00000411,12.9343540730088,12.8102776343558
BRC20067,WBGene00000412,3.51961079238141,3.93231584536774
BRC20067,WBGene00000413,10.6834889303686,10.5995629898245
BRC20067,WBGene00000414,10.7310347963851,10.5899038175707
BRC20067,WBGene00000415,11.4479977579456,11.4114328293673
BRC20067,WBGene00000416,11.3742016683615,11.3565984187552
BRC20067,WBGene00000417,12.237150974922,12.1364122725475
BRC20067,WBGene00000418,9.94425551162543,9.85021364751194
BRC20067,WBGene00000419,11.7880729512298,11.7530300533747
BRC20067,WBGene00000420,11.2373377304486,11.0061329480214
BRC20067,WBGene00000421,12.5797295750887,12.5349241059479
BRC20067,WBGene00000422,7.17178425204375,7.28948426486525
BRC20067,WBGene00000424,10.5001655481116,10.5166949346875
BRC20067,WBGene00000425,7.76630370806954,7.71122918357607
BRC20067,WBGene00000426,11.2641294662614,11.2331378440909
BRC20067,WBGene00000428,3.80284103792724,3.80875877397205
BRC20067,WBGene00000429,4.20186018880749,3.97966468323216
BRC20067,WBGene00000430,3.47346259910761,4.20925021091875
BRC20067,WBGene00000431,5.45105637894349,5.35770274263079
BRC20067,WBGene00000433,3.18377938878747,2.56701121041791
BRC20067,WBGene00000434,3.84655681757249,3.41885213002895
BRC20067,WBGene00000435,5.47953084489851,4.57529276344014
BRC20067,WBGene00000437,7.88745618313694,7.79659749798986
BRC20067,WBGene00000438,7.32814152314303,7.43535081656457
BRC20067,WBGene00000439,5.97097125522049,4.82159030372476
BRC20067,WBGene00000441,9.06470572415258,9.17363158469519
BRC20067,WBGene00000442,5.26495626006423,4.59132372291321
BRC20067,WBGene00000443,9.4844096781585,9.1558952023078
BRC20067,WBGene00000444,8.99257851467884,9.11641334974068
BRC20067,WBGene00000445,5.6388640603304,5.90278149974284
BRC20067,WBGene00000446,4.73007162729956,4.70159126136589
BRC20067,WBGene00000447,4.24360476022964,4.65306195586151
BRC20067,WBGene00000448,6.59364980411849,6.4757350676462
BRC20067,WBGene00000449,6.92329753690963,6.53272356367223
BRC20067,WBGene00000451,5.62048119052442,4.49366212117139
BRC20067,WBGene00000452,4.5245227758042,4.25028580590396
BRC20067,WBGene00000453,8.56597199750537,8.5385526149924
BRC20067,WBGene00000454,4.70141885087563,4.59552566402105
BRC20067,WBGene00000455,6.70109637704834,6.63761345693324
BRC20067,WBGene00000457,5.80234314839119,5.7052327911805
BRC20067,WBGene00000458,7.98031737323726,7.99780692103251
BRC20067,WBGene00000459,11.7714885106008,11.8296923238142
BRC20067,WBGene00000460,9.50262606901164,9.64022368723341
BRC20067,WBGene00000461,7.24881841835487,7.0985791643237
BRC20067,WBGene00000462,7.83756017672641,8.09860212586564
BRC20067,WBGene00000463,8.53712145336068,8.4012351596575
BRC20067,WBGene00000464,11.5005056029634,11.5794644966195
BRC20067,WBGene00000465,15.6305537617138,15.2968528389693
BRC20067,WBGene00000466,10.8851342392301,11.0116461453248
BRC20067,WBGene00000467,10.6289748176981,10.7365856331482
BRC20067,WBGene00000468,4.49850889149044,3.75083356104827
BRC20067,WBGene00000469,7.32363805864294,6.79430918230621
BRC20067,WBGene00000472,14.5226638898002,14.4338234837095
BRC20067,WBGene00000473,15.3204664691327,15.4336783631252
BRC20067,WBGene00000474,14.0190503487905,14.3167739554808
BRC20067,WBGene00000475,14.2874500685922,14.1598074180029
BRC20067,WBGene00000476,7.21618665618787,7.34380543202584
BRC20067,WBGene00000477,5.91962592582233,6.27741270383845
BRC20067,WBGene00000478,7.9658338645988,7.882648353362
BRC20067,WBGene00000479,15.2571797246496,15.4091706748736
BRC20067,WBGene00000480,12.4139751295096,12.2895038617153
BRC20067,WBGene00000481,7.25589432369623,7.18055306542132
BRC20067,WBGene00000482,11.1528390973528,11.086220283106
BRC20067,WBGene00000484,4.27630522106106,4.50520349436417
BRC20067,WBGene00000485,6.8046589166744,6.78416867711791
BRC20067,WBGene00000488,4.6173234987982,5.27370620028849
BRC20067,WBGene00000490,5.1532194276442,5.25394356102942
BRC20067,WBGene00000491,5.82076607296868,6.02791078830189
BRC20067,WBGene00000492,6.70335434575936,5.7697341717749
BRC20067,WBGene00000493,5.97821233617697,7.00031037441448
BRC20067,WBGene00000496,13.6366924929748,13.5670433669514
BRC20067,WBGene00000497,8.16939245522743,9.05039219797434
BRC20067,WBGene00000498,11.6378393270382,11.5323953532342
BRC20067,WBGene00000499,9.23734564563653,9.30040342563707
BRC20067,WBGene00000500,11.0292493454564,11.1221111363578
BRC20067,WBGene00000501,6.74642602734784,6.3925284708613
BRC20067,WBGene00000502,10.5285647095462,10.7829611358462
BRC20067,WBGene00000503,11.5917749479496,11.1259949057394
BRC20067,WBGene00000506,9.16072662830233,9.25795715542191
BRC20067,WBGene00000507,10.4209687707551,10.3926060888608
BRC20067,WBGene00000508,10.1382333763489,10.010476642424
BRC20067,WBGene00000509,10.7687502102193,10.6842991806474
BRC20067,WBGene00000510,7.1221570346801,7.38973572762447
BRC20067,WBGene00000511,7.12195343138701,7.0321889762127
BRC20067,WBGene00000512,8.36847775273057,8.83446020578356
BRC20067,WBGene00000514,8.24926959159317,8.05852623264202
BRC20067,WBGene00000515,9.47239767733551,9.10369927553834
BRC20067,WBGene00000516,8.70296495742479,8.29783040774656
BRC20067,WBGene00000517,10.7874167920493,10.7386399244006
BRC20067,WBGene00000518,7.58912971742481,7.32828283756564
BRC20067,WBGene00000519,10.9477174495501,10.9436690373234
BRC20067,WBGene00000520,10.9073380375809,11.0007869813671
BRC20067,WBGene00000521,3.16327370358271,5.03969478241499
BRC20067,WBGene00000522,9.07850825634124,9.36926005797891
BRC20067,WBGene00000523,6.62805331975182,6.49794476504651
BRC20067,WBGene00000524,7.25473927563251,7.02757821859627
BRC20067,WBGene00000525,3.59738837375652,4.01651638385088
BRC20067,WBGene00000526,6.73715359499089,6.69968011012508
BRC20067,WBGene00000527,10.8078242784292,10.9457381458911
BRC20067,WBGene00000528,10.9417390179008,10.7324733291357
BRC20067,WBGene00000529,7.33168058077503,7.24256871067181
BRC20067,WBGene00000530,9.84347076231415,9.78038591878421
BRC20067,WBGene00000531,5.97961524575082,5.83362122235827
BRC20067,WBGene00000532,11.3191978671672,11.4089008138022
BRC20067,WBGene00000533,10.7371128289854,10.6396345789801
BRC20067,WBGene00000534,12.5675115989991,12.2148425642226
BRC20067,WBGene00000535,8.20294750946377,8.14062822021184
BRC20067,WBGene00000536,9.35954116799676,9.42554251564882
BRC20067,WBGene00000537,11.1850910377084,11.1398104385343
BRC20067,WBGene00000539,7.15097123560976,6.86746546625782
BRC20067,WBGene00000540,8.93949472728066,8.90424777286929
BRC20067,WBGene00000541,6.78274366875045,6.02217227140093
BRC20067,WBGene00000542,13.1894730367468,13.0117745499248
BRC20067,WBGene00000543,10.1236430307829,10.1970668117979
BRC20067,WBGene00000544,1.22302781040944,2.85637591077136
BRC20067,WBGene00000545,10.2351959957419,10.0488046788202
BRC20067,WBGene00000546,8.07589506648207,8.38774870428765
BRC20067,WBGene00000547,11.7649818090566,11.819112256248
BRC20067,WBGene00000548,12.0365787761551,11.9174900478605
BRC20067,WBGene00000549,11.4907083427815,11.3923774416888
BRC20067,WBGene00000550,12.4177492502306,12.5752456167947
BRC20067,WBGene00000552,13.7189449269197,13.5003611258729
BRC20067,WBGene00000553,7.31103824998944,7.10330859567433
BRC20067,WBGene00000554,10.1256468905626,9.97231507830708
BRC20067,WBGene00000556,3.26901839064397,4.38108543680698
BRC20067,WBGene00000557,5.96605712215186,7.13640695843891
BRC20067,WBGene00000558,6.35859685694116,7.2735503209695
BRC20067,WBGene00000561,4.74369370608387,5.07099704564657
BRC20067,WBGene00000562,2.55539686435263,3.52061242119287
BRC20067,WBGene00000564,11.0903219689351,11.1189343154834
BRC20067,WBGene00000565,10.9887214719969,10.8816927819614
BRC20067,WBGene00000566,11.8574928612743,11.7254327465432
BRC20067,WBGene00000567,12.2972178568405,12.541480242659
BRC20067,WBGene00000583,5.21740504812355,5.36645060019021
BRC20067,WBGene00000584,6.09106433039099,6.18695335122523
BRC20067,WBGene00000585,10.9436541947647,11.1449648482332
BRC20067,WBGene00000591,9.64455846240402,9.68297166920968
BRC20067,WBGene00000592,10.296823090043,10.2702937126555
BRC20067,WBGene00000593,5.09280593828254,8.17309551702971
BRC20067,WBGene00000594,12.4673370167929,13.8640893840084
BRC20067,WBGene00000596,11.5980695168381,11.8805995899185
BRC20067,WBGene00000597,14.9164785756569,14.5332484319998
BRC20067,WBGene00000599,10.7974932728644,11.9480378869705
BRC20067,WBGene00000601,13.3355024990162,13.9661470245558
BRC20067,WBGene00000602,12.6722539696152,13.3886147230844
BRC20067,WBGene00000603,10.4788756795797,12.0348158438705
BRC20067,WBGene00000606,11.1297236496787,12.4684944762453
BRC20067,WBGene00000608,16.5875433428536,15.855368200409
BRC20067,WBGene00000609,17.0792613747301,16.3235299253385
BRC20067,WBGene00000610,4.63241568601427,6.53393356470001
BRC20067,WBGene00000611,9.37400948516466,9.47002319284277
BRC20067,WBGene00000612,2.66857835464605,4.63949837851337
BRC20067,WBGene00000613,6.03498709838736,8.24263422300075
BRC20067,WBGene00000614,5.03036077846769,7.98051328741667
BRC20067,WBGene00000615,11.8173478170025,12.991367355992
BRC20067,WBGene00000616,12.9587934470452,12.7971931604903
BRC20067,WBGene00000617,5.56938661200632,8.27747728461854
BRC20067,WBGene00000618,6.23662883199673,8.61769339911826
BRC20067,WBGene00000620,7.92222193016756,8.686767537123
BRC20067,WBGene00000621,2.27493485595361,4.7353649278135
BRC20067,WBGene00000622,3.92561609128512,5.34963234786573
BRC20067,WBGene00000623,4.54672969589824,6.40939375783882
BRC20067,WBGene00000624,3.42790774124684,4.67762290733419
BRC20067,WBGene00000625,10.2693914057984,11.7098271010526
BRC20067,WBGene00000626,10.7219802023819,12.180144019777
BRC20067,WBGene00000627,4.29485129507925,5.44284375047577
BRC20067,WBGene00000628,3.05882860253404,7.04771280996935
BRC20067,WBGene00000630,5.31736429119745,5.59269190146319
BRC20067,WBGene00000631,3.97728631948675,6.18630631929012
BRC20067,WBGene00000634,6.60338159843089,8.18063263185585
BRC20067,WBGene00000636,10.8717192166726,12.2868088494844
BRC20067,WBGene00000637,5.20987293568115,5.86652156175904
BRC20067,WBGene00000638,12.2637106297232,12.3934641128591
BRC20067,WBGene00000639,11.5161299166446,12.8666684064661
BRC20067,WBGene00000640,4.16210325488066,3.47047824791464
BRC20067,WBGene00000641,10.7900054436487,12.1536470430642
BRC20067,WBGene00000644,4.45152495230275,5.66996432495331
BRC20067,WBGene00000645,4.62864829199486,5.34210740707391
BRC20067,WBGene00000646,5.75270296345323,7.82520254647858
BRC20067,WBGene00000647,12.088201037829,13.3199042844846
BRC20067,WBGene00000648,1.94624675514978,5.34618146512508
BRC20067,WBGene00000649,12.4549507806218,13.7273376570796
BRC20067,WBGene00000650,3.27923491228948,7.4818970323058
BRC20067,WBGene00000652,9.53746039722264,9.41734415729433
BRC20067,WBGene00000653,12.6410827829361,13.9113286680174
BRC20067,WBGene00000655,7.76012133303395,9.32672699498726
BRC20067,WBGene00000656,16.3952026583724,15.6442599088434
BRC20067,WBGene00000657,15.5700698406759,15.0201950283435
BRC20067,WBGene00000658,2.48503320986138,3.58303322860719
BRC20067,WBGene00000659,4.86718172834192,7.05811186022197
BRC20067,WBGene00000660,7.34387051739772,7.95708276091395
BRC20067,WBGene00000662,1.96859217154759,1.7389876107486
BRC20067,WBGene00000663,10.5151330764955,12.5082333059485
BRC20067,WBGene00000664,6.93920203834019,8.16343490448017
BRC20067,WBGene00000665,6.9824841434026,8.81604717213351
BRC20067,WBGene00000666,10.219139782667,11.4864697207123
BRC20067,WBGene00000667,8.23740600221626,8.66947343009523
BRC20067,WBGene00000668,16.1773152618196,15.7142702454678
BRC20067,WBGene00000669,14.8867725746679,14.6796149104313
BRC20067,WBGene00000670,8.6514775157078,8.11142548412265
BRC20067,WBGene00000671,10.7147922372847,10.2692436109205
BRC20067,WBGene00000672,10.756178018905,12.0921701506244
BRC20067,WBGene00000673,14.4752981920418,14.0703886866349
BRC20067,WBGene00000674,7.89261864393644,8.13894265659134
BRC20067,WBGene00000675,12.4717456937536,12.1308391763491
BRC20067,WBGene00000676,4.26274740196008,7.69658858568302
BRC20067,WBGene00000677,14.3414183838458,14.0366504847912
BRC20067,WBGene00000678,10.3404883965163,11.8126420831626
BRC20067,WBGene00000680,15.9636484635783,15.6851067513349
BRC20067,WBGene00000681,11.840466308607,13.2142421670874
BRC20067,WBGene00000682,1.66985960842953,3.20540422912156
BRC20067,WBGene00000683,10.5056867546745,11.812862365882
BRC20067,WBGene00000684,9.05783821636567,10.0775704476445
BRC20067,WBGene00000685,8.59145231914944,9.69422188612452
BRC20067,WBGene00000687,7.59131806569037,9.12833754139669
BRC20067,WBGene00000688,2.38632724864584,4.03325640230724
BRC20067,WBGene00000689,6.96091180125797,8.46435188099103
BRC20067,WBGene00000690,6.74390565627028,6.7320253337294
BRC20067,WBGene00000691,11.4761272431236,12.7748280225044
BRC20067,WBGene00000692,11.3730475389545,11.0648376441283
BRC20067,WBGene00000693,16.3928085904004,15.7308719235883
BRC20067,WBGene00000694,10.8742850399473,12.391002168802
BRC20067,WBGene00000695,5.98929830223443,6.06621866470609
BRC20067,WBGene00000696,16.9412262954674,16.221897656689
BRC20067,WBGene00000697,3.80494624205902,6.00469215728572
BRC20067,WBGene00000698,17.6349518024398,16.9900180298924
BRC20067,WBGene00000699,12.2034206816322,13.4175216368886
BRC20067,WBGene00000700,6.65439473387839,8.23813779257103
BRC20067,WBGene00000702,5.10377598044205,6.5444043638531
BRC20067,WBGene00000703,15.8212036947465,15.2254633786487
BRC20067,WBGene00000704,10.5768174144952,11.6770362494391
BRC20067,WBGene00000705,5.24815927571775,6.61830487294063
BRC20067,WBGene00000707,12.5079039075739,13.2082541299823
BRC20067,WBGene00000708,9.77922203647908,9.76025429508601
BRC20067,WBGene00000710,7.56769075092816,9.16842049214346
BRC20067,WBGene00000711,11.704757251015,12.9962909862253
BRC20067,WBGene00000712,15.9307485978153,15.3892873584358
BRC20067,WBGene00000713,16.9461984000452,16.2018909314997
BRC20067,WBGene00000714,7.75381143352887,7.727456768331
BRC20067,WBGene00000715,12.9709447054635,12.1236831579544
BRC20067,WBGene00000716,14.1632525428575,13.6378691770057
BRC20067,WBGene00000717,11.7446117925359,12.8806172329885
BRC20067,WBGene00000718,8.55684849758519,10.2938295449542
BRC20067,WBGene00000719,11.7719538577357,11.9143822422195
BRC20067,WBGene00000720,13.1049591549012,12.7998179361764
BRC20067,WBGene00000722,9.63312533881998,9.94342996613744
BRC20067,WBGene00000723,8.63673559320512,8.4718227665311
BRC20067,WBGene00000724,3.55533979431081,3.29024536182908
BRC20067,WBGene00000725,6.53784504383514,8.3918329875466
BRC20067,WBGene00000726,9.7570854766286,9.40131560137016
BRC20067,WBGene00000727,9.05080537581234,10.4632087784857
BRC20067,WBGene00000728,11.3582187874092,11.3029379975586
BRC20067,WBGene00000729,8.07846468417336,10.0669147490795
BRC20067,WBGene00000730,8.81339415703379,10.4188194157287
BRC20067,WBGene00000731,6.32100795955841,8.16753024400021
BRC20067,WBGene00000732,13.8440069618035,13.5163877623651
BRC20067,WBGene00000733,15.7678047516961,15.1902957242659
BRC20067,WBGene00000734,12.3280969585089,13.486136603977
BRC20067,WBGene00000735,11.201611749768,12.6131208163383
BRC20067,WBGene00000736,4.11782291801558,4.67045068718709
BRC20067,WBGene00000737,3.37729098890408,4.48430975256519
BRC20067,WBGene00000738,0.518945564492377,7.8959926338917
BRC20067,WBGene00000739,11.8901179221152,12.4325783116171
BRC20067,WBGene00000740,10.2889021496414,11.9733624880532
BRC20067,WBGene00000741,8.71531341939175,10.3164939997529
BRC20067,WBGene00000742,7.16235518124659,9.01653945623532
BRC20067,WBGene00000743,6.6085553239722,8.54270235977199
BRC20067,WBGene00000745,5.43848848749959,6.74019820252961
BRC20067,WBGene00000746,7.6861011951428,8.69385752383398
BRC20067,WBGene00000747,5.62357722136543,6.82577338912233
BRC20067,WBGene00000748,10.913636971198,12.3340873939156
BRC20067,WBGene00000749,6.29153177447053,8.28650693856978
BRC20067,WBGene00000750,4.84313570286021,4.79801139710771
BRC20067,WBGene00000751,16.5138642639297,15.9107481449675
BRC20067,WBGene00000752,14.7945254748038,14.1641665498843
BRC20067,WBGene00000753,7.7847963088312,9.2868336690418
BRC20067,WBGene00000754,16.8771288874048,16.3109761263784
BRC20067,WBGene00000756,4.24130509228993,7.24449374160864
BRC20067,WBGene00000757,15.880064809351,15.3261041088555
BRC20067,WBGene00000758,2.32399304835873,4.31766109439629
BRC20067,WBGene00000759,7.50783231609711,7.57210195383743
BRC20067,WBGene00000761,10.0846861956848,9.93848080488853
BRC20067,WBGene00000762,10.0729785721209,9.98406411988725
BRC20067,WBGene00000763,9.70681555850696,9.57570378009426
BRC20067,WBGene00000764,8.94217482709937,8.85340463210005
BRC20067,WBGene00000765,10.5729569030026,10.7389246222299
BRC20067,WBGene00000766,10.202444297699,10.1309394940735
BRC20067,WBGene00000767,9.30591125836711,9.68317453940329
BRC20067,WBGene00000768,9.18175857254347,9.36522048829318
BRC20067,WBGene00000770,11.1811729077796,10.997080634773
BRC20067,WBGene00000771,7.42929728278015,8.01378593481846
BRC20067,WBGene00000772,12.3540034707862,12.3747675094991
BRC20067,WBGene00000773,11.002072444724,11.1472863090964
BRC20067,WBGene00000774,11.0604678310092,10.9675937207629
BRC20067,WBGene00000775,8.23807620145674,8.02167006314539
BRC20067,WBGene00000776,16.0112989499529,15.4553266910781
BRC20067,WBGene00000777,12.4591351836016,12.5746060328524
BRC20067,WBGene00000778,6.88796041603706,7.84884170731462
BRC20067,WBGene00000779,14.0632615646668,13.7400156178211
BRC20067,WBGene00000780,11.167629770055,11.283827678455
BRC20067,WBGene00000781,14.9541526545202,14.0440387228999
BRC20067,WBGene00000782,6.65476307077239,6.42284789918823
BRC20067,WBGene00000783,9.37485789061352,9.29508807235038
BRC20067,WBGene00000784,15.954313052973,14.961723663176
BRC20067,WBGene00000785,14.7683908823254,14.1783673559294
BRC20067,WBGene00000786,14.8135613334453,14.4052021690783
BRC20067,WBGene00000787,10.3229040554566,10.2308987625497
BRC20067,WBGene00000788,13.5717662148901,13.411668049173
BRC20067,WBGene00000789,11.8481316393965,11.641276870955
BRC20067,WBGene00000792,9.05662823926351,9.15530924544299
BRC20067,WBGene00000793,11.0654671865053,11.0164700004749
BRC20067,WBGene00000794,11.8799594644267,11.9022003556021
