comparison,ens_gene,baseMean,log2FoldChange,fold,iCEL
CB4856_vs_N2,WBGene00010825,60.9327423942243,1.45539910682695,up,No
CB4856_vs_N2,WBGene00010830,181.892365613421,-1.92370041831214,down,No
CB4856_vs_N2,WBGene00010831,88.6558703984862,-2.22956725579806,down,No
CB4856_vs_N2,WBGene00010850,396.109300933858,-12.2548333146659,down,No
CB4856_vs_N2,WBGene00010851,106.818202248986,-10.365338408836,down,No
CB4856_vs_N2,WBGene00010877,513.843312273609,0.955030928892543,up,No
CB4856_vs_N2,WBGene00010924,447.18214886418,-0.679405793701025,down,Yes
CB4856_vs_N2,WBGene00010925,104.497368512508,0.994143278470484,up,No
CB4856_vs_N2,WBGene00010953,31.490561574303,3.46088240058693,up,No
CB4856_vs_N2,WBGene00010968,33.131438940518,-1.97414860360044,down,No
CB4856_vs_N2,WBGene00010987,166.977396927319,-1.65566343091259,down,No
CB4856_vs_N2,WBGene00010989,200.962726805904,-1.50364526478792,down,No
CB4856_vs_N2,WBGene00010998,138.772653125024,0.592395990674872,up,No
CB4856_vs_N2,WBGene00011006,1160.09916141998,1.18147831390676,up,Yes
CB4856_vs_N2,WBGene00011042,386.233710458109,1.35242954813563,up,No
CB4856_vs_N2,WBGene00011052,87.8030533947914,1.74461686199441,up,No
CB4856_vs_N2,WBGene00011081,119.691063637566,-1.32381985052397,down,No
CB4856_vs_N2,WBGene00011107,186.374865442611,-1.68617343278561,down,No
CB4856_vs_N2,WBGene00011112,192.570220769771,-1.6404437993421,down,No
CB4856_vs_N2,WBGene00011120,157.365350248012,-8.06352351525085,down,No
CB4856_vs_N2,WBGene00011162,55.0050448361677,-2.2359006060332,down,Yes
CB4856_vs_N2,WBGene00011167,114.816851322715,1.21311503925776,up,Yes
CB4856_vs_N2,WBGene00011172,68.9793652002434,-1.12457405987305,down,No
CB4856_vs_N2,WBGene00011189,176.219268320764,1.04713189045611,up,No
CB4856_vs_N2,WBGene00011190,140.188671401924,1.76959044783149,up,No
CB4856_vs_N2,WBGene00011212,610.011235402496,1.62927586551759,up,No
CB4856_vs_N2,WBGene00011213,246.915216294268,1.40315304889312,up,No
CB4856_vs_N2,WBGene00011227,94.2759204445315,-0.838300006466537,down,No
CB4856_vs_N2,WBGene00011229,58.5359739317239,1.56291539284758,up,No
CB4856_vs_N2,WBGene00011234,67.5521319004553,1.16702325327539,up,No
CB4856_vs_N2,WBGene00011235,338.823621633363,-1.97617149784452,down,No
CB4856_vs_N2,WBGene00011244,73.7686481047559,-1.18068448647975,down,No
CB4856_vs_N2,WBGene00011263,418.411449589309,-0.691984151798907,down,No
CB4856_vs_N2,WBGene00011264,11.9713614253003,-2.39740255505989,down,No
CB4856_vs_N2,WBGene00011269,331.762740749164,-1.33985649508682,down,No
CB4856_vs_N2,WBGene00011278,190.926991058276,-1.56145077845122,down,No
CB4856_vs_N2,WBGene00011293,30.0205899536862,1.29409901013456,up,No
CB4856_vs_N2,WBGene00011330,7359.79820508122,0.965885862433717,up,No
CB4856_vs_N2,WBGene00011353,242.07386817982,0.590402791551009,up,No
CB4856_vs_N2,WBGene00011383,376.193747064797,1.3695744253643,up,No
CB4856_vs_N2,WBGene00011393,613.161194213054,-0.873445315710668,down,Yes
CB4856_vs_N2,WBGene00011397,317.216218269298,-2.09250898350364,down,No
CB4856_vs_N2,WBGene00011416,415.307688792324,-0.796880992727988,down,No
CB4856_vs_N2,WBGene00011424,262.228713476244,0.790956157975491,up,No
CB4856_vs_N2,WBGene00011435,268.109557894666,1.09437142604416,up,No
CB4856_vs_N2,WBGene00011476,45.6871983090828,-0.699711421515063,down,No
CB4856_vs_N2,WBGene00011486,534.046938309257,2.31897654512212,up,No
CB4856_vs_N2,WBGene00011491,150.428873717022,-2.78014758332515,down,No
CB4856_vs_N2,WBGene00011505,764.630704520349,1.38647431623537,up,No
CB4856_vs_N2,WBGene00011511,3816.29886389659,-0.702800802392188,down,No
CB4856_vs_N2,WBGene00011530,331.111893798656,-1.80041619764213,down,No
CB4856_vs_N2,WBGene00011535,170.133705286878,-2.0965810645121,down,No
CB4856_vs_N2,WBGene00011536,145.996800568379,-2.19284128203502,down,No
CB4856_vs_N2,WBGene00011537,59.8634688034372,-2.09795480236782,down,No
CB4856_vs_N2,WBGene00011539,47.0072039140663,2.72948103145073,up,No
CB4856_vs_N2,WBGene00011548,143.911325283044,-2.18439786928967,down,No
CB4856_vs_N2,WBGene00011564,821.16110124904,0.603609753131969,up,Yes
CB4856_vs_N2,WBGene00011583,231.872380793682,1.02335034681804,up,No
CB4856_vs_N2,WBGene00011584,29.3766980049599,-3.43938943884106,down,No
CB4856_vs_N2,WBGene00011586,375.946291149053,0.733129948437189,up,No
CB4856_vs_N2,WBGene00011590,265.505363939693,-1.19465188010945,down,No
CB4856_vs_N2,WBGene00011594,38.79159025038,-2.10355457586775,down,No
CB4856_vs_N2,WBGene00011611,198.310578307266,-1.09436150382611,down,No
CB4856_vs_N2,WBGene00011613,113.255666750963,-1.11025224909227,down,No
CB4856_vs_N2,WBGene00011616,28.1414162298014,0.969835028925905,up,No
CB4856_vs_N2,WBGene00011624,20.4844133291179,-2.04158065625546,down,No
CB4856_vs_N2,WBGene00011669,43.0310969528627,-2.38356702698007,down,No
CB4856_vs_N2,WBGene00011670,155.812640844309,1.45341131821599,up,No
CB4856_vs_N2,WBGene00011672,153.549407476579,1.45337457938653,up,No
CB4856_vs_N2,WBGene00011676,130.430057572833,1.16307520278717,up,No
CB4856_vs_N2,WBGene00011677,31.4242349155914,1.87579644593971,up,No
CB4856_vs_N2,WBGene00011699,49.9242095185415,-2.22255554629,down,No
CB4856_vs_N2,WBGene00011706,116.051175329484,1.08574357838419,up,No
CB4856_vs_N2,WBGene00011753,3784.71279825318,-1.16836213211802,down,No
CB4856_vs_N2,WBGene00011754,12.2026999193843,-2.67465162055946,down,No
CB4856_vs_N2,WBGene00011757,42.5988282051056,-1.65117460870679,down,Yes
CB4856_vs_N2,WBGene00011793,166.42135418067,-0.836193826407915,down,No
CB4856_vs_N2,WBGene00011796,46.5068967365076,-1.72028755242756,down,No
CB4856_vs_N2,WBGene00011800,74.7080461132129,1.33787037508533,up,No
CB4856_vs_N2,WBGene00011804,923.13823961645,-2.41601160485235,down,No
CB4856_vs_N2,WBGene00011805,372.642447996975,0.93376862170139,up,No
CB4856_vs_N2,WBGene00011812,46.8419881318317,-0.629568007553751,down,No
CB4856_vs_N2,WBGene00011830,476.734997293475,0.773928438971291,up,No
CB4856_vs_N2,WBGene00011836,45.3789862496223,-1.14852541265892,down,No
CB4856_vs_N2,WBGene00011844,51.5985013058198,-9.31582339339749,down,No
CB4856_vs_N2,WBGene00011850,1018.81601743891,0.601588157806239,up,Yes
CB4856_vs_N2,WBGene00011852,144.023445352605,2.05008475541211,up,No
CB4856_vs_N2,WBGene00011853,9.65759855057574,2.92703741136861,up,No
CB4856_vs_N2,WBGene00011880,1270.42752746802,-0.610695457908607,down,No
CB4856_vs_N2,WBGene00011894,192.583686963442,0.825559163050045,up,No
CB4856_vs_N2,WBGene00011895,182.916928871304,-1.85586376165589,down,No
CB4856_vs_N2,WBGene00011934,10.5515500999176,3.56258625606377,up,No
CB4856_vs_N2,WBGene00011942,12.9508974738737,6.47274093076421,up,No
CB4856_vs_N2,WBGene00011973,20.8772504222228,1.26241510856953,up,No
CB4856_vs_N2,WBGene00011974,81.3912888422661,-1.48821310473818,down,No
CB4856_vs_N2,WBGene00011977,2228.73254665762,0.834720382802186,up,No
CB4856_vs_N2,WBGene00011984,460.458864187543,0.673577982194777,up,No
CB4856_vs_N2,WBGene00011994,145.463118804128,-1.27699050412216,down,No
CB4856_vs_N2,WBGene00012014,428.713186703986,0.711182108307507,up,No
CB4856_vs_N2,WBGene00012026,11.8066324964845,3.20946945355166,up,No
CB4856_vs_N2,WBGene00012032,169.778707041599,-1.61237811505358,down,No
CB4856_vs_N2,WBGene00012046,11.0287513326829,-2.05935241914079,down,No
CB4856_vs_N2,WBGene00012054,8.7822292679535,5.40826287452775,up,No
CB4856_vs_N2,WBGene00012055,57.050418077565,1.01300869378255,up,No
CB4856_vs_N2,WBGene00012069,46.0289210054844,2.36531492485075,up,No
CB4856_vs_N2,WBGene00012070,156.128027206764,2.75580430370661,up,No
CB4856_vs_N2,WBGene00012114,43.9454942382361,-1.01371952269932,down,No
CB4856_vs_N2,WBGene00012115,96.9787409397354,-2.94908571110662,down,No
CB4856_vs_N2,WBGene00012144,4722.8345236381,0.831668552932828,up,No
CB4856_vs_N2,WBGene00012151,77.7532078542382,0.97863424753275,up,No
CB4856_vs_N2,WBGene00012176,44.3116182043851,-2.14201650644608,down,No
CB4856_vs_N2,WBGene00012198,473.706848239369,-1.1544268643189,down,No
CB4856_vs_N2,WBGene00012199,29.9939639289422,-1.97604726698684,down,No
CB4856_vs_N2,WBGene00012231,976.674585767406,-1.17591481989472,down,No
CB4856_vs_N2,WBGene00012233,18.422879364118,2.64449792918213,up,No
CB4856_vs_N2,WBGene00012238,13.7707024978776,1.48138503966237,up,No
CB4856_vs_N2,WBGene00012247,44.6836257294603,0.788210199375353,up,No
CB4856_vs_N2,WBGene00012249,49.9387553323668,-2.73724261993831,down,No
CB4856_vs_N2,WBGene00012250,33.7003824902809,-6.81434489224255,down,No
CB4856_vs_N2,WBGene00012254,14.2827551441075,2.85768724320095,up,No
CB4856_vs_N2,WBGene00012294,116.133190897122,-8.04169036380832,down,No
CB4856_vs_N2,WBGene00012302,18.1294694557629,-1.44333036552464,down,Yes
CB4856_vs_N2,WBGene00012313,14.5775437095897,6.6466700346562,up,No
CB4856_vs_N2,WBGene00012339,1292.79800619683,0.624228326795482,up,No
CB4856_vs_N2,WBGene00012345,57.02950841429,-1.58095765531885,down,No
CB4856_vs_N2,WBGene00012381,180.163504675248,1.09019672704074,up,No
CB4856_vs_N2,WBGene00012399,129.535737888181,2.55860782611973,up,No
CB4856_vs_N2,WBGene00012404,165.089757117731,-2.36144394111675,down,No
CB4856_vs_N2,WBGene00012412,16.1619420987774,1.89843956198483,up,No
CB4856_vs_N2,WBGene00012420,117.986000466153,1.64214457773129,up,No
CB4856_vs_N2,WBGene00012429,78.7658730044155,-1.75436517204531,down,No
CB4856_vs_N2,WBGene00012433,194.827224226239,-1.55801595176378,down,No
CB4856_vs_N2,WBGene00012449,58.3300798594136,0.87444888348268,up,No
CB4856_vs_N2,WBGene00012450,10.9557441697931,1.64197612599678,up,No
CB4856_vs_N2,WBGene00012452,587.188897419877,0.650430476087813,up,No
CB4856_vs_N2,WBGene00012464,350.271938284735,0.628476648544164,up,No
CB4856_vs_N2,WBGene00012491,488.566240731901,1.88818132129226,up,No
CB4856_vs_N2,WBGene00012505,14.7041590957639,1.66797627391891,up,No
CB4856_vs_N2,WBGene00012514,452.539409863422,-0.639501294981911,down,No
CB4856_vs_N2,WBGene00012518,36.1884295745232,2.14594287107336,up,No
CB4856_vs_N2,WBGene00012525,32.6284892081245,-2.71459137895327,down,No
CB4856_vs_N2,WBGene00012531,811.654084939588,0.791503876108829,up,No
CB4856_vs_N2,WBGene00012533,71.5557789819814,1.82870968732725,up,No
CB4856_vs_N2,WBGene00012535,256.908866779113,-1.01484320577061,down,No
CB4856_vs_N2,WBGene00012544,3974.4950904033,-0.673703562578511,down,No
CB4856_vs_N2,WBGene00012552,272.193911886929,-0.983078389381672,down,No
CB4856_vs_N2,WBGene00012565,421.466726473365,-3.10248320633933,down,No
CB4856_vs_N2,WBGene00012566,167.33725026526,0.993504181564131,up,No
CB4856_vs_N2,WBGene00012567,166.955955640958,4.21889164716364,up,No
CB4856_vs_N2,WBGene00012581,37.9743092828372,2.21458306076971,up,No
CB4856_vs_N2,WBGene00012582,125.28754595845,-1.52173168283187,down,No
CB4856_vs_N2,WBGene00012585,427.674441104905,-1.46559615390527,down,No
CB4856_vs_N2,WBGene00012589,63.9241110071195,-1.87199229011365,down,No
CB4856_vs_N2,WBGene00012592,90.2426469747362,-1.07133082593689,down,No
CB4856_vs_N2,WBGene00012633,23.7661918289191,3.24595074947814,up,No
CB4856_vs_N2,WBGene00012648,130.084544989631,-1.98312748433532,down,No
CB4856_vs_N2,WBGene00012683,108.115508277353,-2.99999037156346,down,No
CB4856_vs_N2,WBGene00012689,221.98644730517,-1.06369210727767,down,No
CB4856_vs_N2,WBGene00012699,112.961622998136,1.06137048222197,up,No
CB4856_vs_N2,WBGene00012711,55.6527616110118,1.36198527597166,up,No
CB4856_vs_N2,WBGene00012726,24.0604144250744,1.24060008044232,up,No
CB4856_vs_N2,WBGene00012753,35.8643207714011,-0.997331408274814,down,No
CB4856_vs_N2,WBGene00012763,138.564162526117,-1.05256190425192,down,No
CB4856_vs_N2,WBGene00012781,541.544453972126,-4.60136710992529,down,No
CB4856_vs_N2,WBGene00012791,118.32944021232,-2.16814347941835,down,No
CB4856_vs_N2,WBGene00012810,558.981544069653,0.7779400751162,up,No
CB4856_vs_N2,WBGene00012811,108.594312182929,1.0561823454524,up,No
CB4856_vs_N2,WBGene00012814,359.864640635948,-1.79449788765394,down,No
CB4856_vs_N2,WBGene00012819,109.994730070834,-1.65783740169957,down,No
CB4856_vs_N2,WBGene00012824,15.7891729441983,-7.60606612483679,down,No
CB4856_vs_N2,WBGene00012841,45.7837733213302,1.6815447870912,up,No
CB4856_vs_N2,WBGene00012863,14.4378125483128,-1.38703269358125,down,No
CB4856_vs_N2,WBGene00012877,33.2301937090457,-1.735035717685,down,No
CB4856_vs_N2,WBGene00012883,26.1151723483149,-1.11809649098128,down,No
CB4856_vs_N2,WBGene00012886,94.8769271044498,-1.3496147769713,down,No
CB4856_vs_N2,WBGene00012899,20.3353656276245,-7.96725761923478,down,No
CB4856_vs_N2,WBGene00012900,27.9957286792786,-7.94201509615049,down,No
CB4856_vs_N2,WBGene00012901,738.771677890644,-1.14240879514833,down,No
CB4856_vs_N2,WBGene00012917,107.569294139948,-2.12921644383704,down,No
CB4856_vs_N2,WBGene00012919,94.005471315213,-0.816773745801972,down,No
CB4856_vs_N2,WBGene00012923,49.6420136907404,0.635859095492852,up,No
CB4856_vs_N2,WBGene00012931,222.313419227326,0.598935561613729,up,No
CB4856_vs_N2,WBGene00012942,707.485924025317,-2.11179227426912,down,No
CB4856_vs_N2,WBGene00012953,64.597872047915,-0.747134358879585,down,No
CB4856_vs_N2,WBGene00012955,10.2942755159445,2.45061656921201,up,No
CB4856_vs_N2,WBGene00012959,74.1493038160889,-1.03967499690263,down,No
CB4856_vs_N2,WBGene00012960,81.2135969279081,-0.757828615420137,down,No
CB4856_vs_N2,WBGene00012961,284.706556081131,1.12393527819023,up,No
CB4856_vs_N2,WBGene00012968,611.320089755016,0.720855421257534,up,No
CB4856_vs_N2,WBGene00012976,847.869789484482,0.734591224068406,up,No
CB4856_vs_N2,WBGene00012981,116.564992555706,-1.24005941527634,down,No
CB4856_vs_N2,WBGene00013007,24.6365892773866,-2.69002022047393,down,No
CB4856_vs_N2,WBGene00013069,30.0393261386988,-2.22102136895736,down,No
CB4856_vs_N2,WBGene00013070,11.0418442821187,-2.14119478031028,down,No
CB4856_vs_N2,WBGene00013104,266.664821730168,1.28342569741924,up,No
CB4856_vs_N2,WBGene00013118,814.274326576946,0.598386679290621,up,No
CB4856_vs_N2,WBGene00013119,163.042852242296,0.909376894562978,up,No
CB4856_vs_N2,WBGene00013145,44.4388030625835,2.60920666518417,up,No
CB4856_vs_N2,WBGene00013149,69.4356576775215,0.964922109596489,up,No
CB4856_vs_N2,WBGene00013163,31.1477093674935,1.80240764363228,up,No
CB4856_vs_N2,WBGene00013169,273.470141257084,0.612286366227242,up,No
CB4856_vs_N2,WBGene00013173,159.074480341907,-2.04776670580813,down,No
CB4856_vs_N2,WBGene00013180,100.376124478544,-2.32055402769446,down,No
CB4856_vs_N2,WBGene00013192,125.283395279331,-1.09134389571494,down,No
CB4856_vs_N2,WBGene00013194,127.092071272216,-1.13968970961102,down,No
CB4856_vs_N2,WBGene00013211,266.661867095502,0.649137123717676,up,No
CB4856_vs_N2,WBGene00013215,111.419279386537,0.597548941025978,up,No
CB4856_vs_N2,WBGene00013221,147.327200017612,1.70118006324018,up,No
CB4856_vs_N2,WBGene00013226,19.0476496871569,-1.32310743014526,down,No
CB4856_vs_N2,WBGene00013237,2587.38857701012,-0.632668023336254,down,Yes
CB4856_vs_N2,WBGene00013244,148.092144976173,0.678726976788892,up,No
CB4856_vs_N2,WBGene00013249,177.394393993222,-0.607042135256936,down,No
CB4856_vs_N2,WBGene00013275,242.91532062932,-4.11089161004723,down,No
CB4856_vs_N2,WBGene00013278,75.785405263986,1.58938321333042,up,No
CB4856_vs_N2,WBGene00013294,21.7010876995889,2.27922839440523,up,No
CB4856_vs_N2,WBGene00013315,17.2809816721828,-1.83178144900383,down,No
CB4856_vs_N2,WBGene00013318,58.4794500028084,-2.30431689316953,down,No
CB4856_vs_N2,WBGene00013319,124.46109042318,1.05904379546844,up,No
CB4856_vs_N2,WBGene00013331,149.573619862753,-1.4435102146182,down,No
CB4856_vs_N2,WBGene00013352,343.257310053152,-1.33092699868121,down,No
CB4856_vs_N2,WBGene00013357,55.338494191209,1.7105909097746,up,No
CB4856_vs_N2,WBGene00013381,979.247447781942,-0.903481292946336,down,No
CB4856_vs_N2,WBGene00013385,111.868067369006,-1.59513822503609,down,No
CB4856_vs_N2,WBGene00013418,160.315147283033,1.01304660462664,up,No
CB4856_vs_N2,WBGene00013433,341.019581317162,0.731946953945059,up,Yes
CB4856_vs_N2,WBGene00013434,2030.20905257151,-0.67419984294907,down,No
CB4856_vs_N2,WBGene00013459,117.019821665198,-0.854831148142774,down,No
CB4856_vs_N2,WBGene00013471,30.7170702635827,2.8164665431926,up,No
CB4856_vs_N2,WBGene00013480,12.8383815017051,-1.5661757283862,down,No
CB4856_vs_N2,WBGene00013481,6442.69592866822,0.821507403144206,up,No
CB4856_vs_N2,WBGene00013523,34.6006958187711,-3.55987772141756,down,No
CB4856_vs_N2,WBGene00013559,431.493785304904,1.62684620686991,up,No
CB4856_vs_N2,WBGene00013560,699.359895610232,0.59650416758098,up,No
CB4856_vs_N2,WBGene00013562,53.4185745991139,-7.500567959754,down,No
CB4856_vs_N2,WBGene00013590,59.8972039802306,-3.95385576007318,down,No
CB4856_vs_N2,WBGene00013610,325.935542400441,-11.4870888210832,down,No
CB4856_vs_N2,WBGene00013611,214.983077310376,-11.3734385205894,down,No
CB4856_vs_N2,WBGene00013613,98.3800934208429,4.36592429111043,up,No
CB4856_vs_N2,WBGene00013655,12.7607336079946,1.80968111781461,up,No
CB4856_vs_N2,WBGene00013659,109.380885443673,0.891845070284623,up,No
CB4856_vs_N2,WBGene00013662,12.3051315506374,-3.55274515498972,down,No
CB4856_vs_N2,WBGene00013665,15.2379449366417,1.20524231126807,up,No
CB4856_vs_N2,WBGene00013741,116.573600672716,-1.50773155472698,down,No
CB4856_vs_N2,WBGene00013750,18.7155547495347,-7.85523238718695,down,No
CB4856_vs_N2,WBGene00013751,28.6405037373677,-1.10381305004036,down,No
CB4856_vs_N2,WBGene00013755,60.4185977198586,-1.72631315290695,down,No
CB4856_vs_N2,WBGene00013757,130.449865459105,4.42636056196475,up,No
CB4856_vs_N2,WBGene00013758,350.520386014096,-1.0310183526613,down,No
CB4856_vs_N2,WBGene00013762,183.630117034227,-11.1449497466721,down,No
CB4856_vs_N2,WBGene00013768,894.66232015602,0.609898481841322,up,No
CB4856_vs_N2,WBGene00013778,11.5941197617872,-1.86321539466286,down,No
CB4856_vs_N2,WBGene00013786,63.3204102381626,3.23993964918397,up,No
CB4856_vs_N2,WBGene00013799,98.4215537874016,0.755559612414751,up,No
CB4856_vs_N2,WBGene00013809,78.3011230835183,-1.58933545750671,down,No
CB4856_vs_N2,WBGene00013816,51.2938206849928,2.63139791187069,up,No
CB4856_vs_N2,WBGene00013823,16.0941683664617,-5.16379545880893,down,No
CB4856_vs_N2,WBGene00013832,40.4957738776229,1.91253461310821,up,No
CB4856_vs_N2,WBGene00013837,65.5752216461836,3.47310072350986,up,No
CB4856_vs_N2,WBGene00013839,117.218572582988,2.15151969824638,up,No
CB4856_vs_N2,WBGene00013889,67.5917749955371,1.10254934558671,up,No
CB4856_vs_N2,WBGene00013891,121.834650448987,-1.74560545543717,down,No
CB4856_vs_N2,WBGene00013900,289.251076029754,1.68841683804107,up,Yes
CB4856_vs_N2,WBGene00013905,62.0681860514776,1.00109586771415,up,Yes
CB4856_vs_N2,WBGene00013906,235.152163391026,1.0447336646183,up,Yes
CB4856_vs_N2,WBGene00013931,243.908598680253,1.36394677645134,up,No
CB4856_vs_N2,WBGene00013976,131.325709283132,0.804267637836974,up,No
CB4856_vs_N2,WBGene00013982,68.3372849820763,1.33486728652827,up,No
CB4856_vs_N2,WBGene00013997,3486.96840009352,-0.627088009791201,down,No
CB4856_vs_N2,WBGene00013999,179.292673941695,-1.88344747605139,down,No
CB4856_vs_N2,WBGene00014009,383.77914974953,-1.66218087399744,down,No
CB4856_vs_N2,WBGene00014039,205.42008459741,-1.98858331614207,down,No
CB4856_vs_N2,WBGene00014047,529.542377550236,2.06545572667757,up,No
CB4856_vs_N2,WBGene00014085,70.925898023161,-2.64630512558404,down,No
CB4856_vs_N2,WBGene00014131,14.7807970526539,1.56004438706489,up,No
CB4856_vs_N2,WBGene00014132,57.5131029125507,0.755880202910535,up,No
CB4856_vs_N2,WBGene00014136,690.261721430106,1.09119038618539,up,No
CB4856_vs_N2,WBGene00014150,225.822747258195,-0.660435401763375,down,No
CB4856_vs_N2,WBGene00014156,64.5412562864554,-1.01742541338487,down,No
CB4856_vs_N2,WBGene00014182,86.1400530232607,-8.60260682588338,down,No
CB4856_vs_N2,WBGene00014183,212.023689539515,-10.8682994565552,down,No
CB4856_vs_N2,WBGene00014184,12.2911389718907,-5.3990852326312,down,No
CB4856_vs_N2,WBGene00014188,86.1400530232607,-8.60260682588338,down,No
CB4856_vs_N2,WBGene00014189,16.3137598946918,-4.00244103636702,down,No
CB4856_vs_N2,WBGene00014198,111.542733517866,3.80219433272436,up,No
CB4856_vs_N2,WBGene00014199,323.526716119298,1.04860394871531,up,No
CB4856_vs_N2,WBGene00014206,628.025031451415,0.915501906443915,up,Yes
CB4856_vs_N2,WBGene00014666,1028.3877472032,1.24087007617991,up,No
CB4856_vs_N2,WBGene00014698,53.2838890874745,-1.24515855283353,down,No
CB4856_vs_N2,WBGene00015012,12.7462628643941,-6.80895609670138,down,No
CB4856_vs_N2,WBGene00015014,73.7875137822903,-9.83130870573233,down,No
CB4856_vs_N2,WBGene00015037,311.569688322443,0.80945205990358,up,No
